segment_id,filename,image_panoid,date,query_counter,lat,lon,geometry,years_since_today,name,length,bearing
684842393-5664138670,img_684842393-5664138670_h1_015.png,ClPrUZpmYHInXkvp8Pwv4Q,2023-05-01,43.0,40.44156488102882,-79.99004453997064,POINT (409979.8472070421 125462.6001754887),0.89,Logan Street,151.645,152.1
4469460368-5664138670,img_4469460368-5664138670_h1_013.png,ClPrUZpmYHInXkvp8Pwv4Q,2023-05-01,21.0,40.44156488102882,-79.99004453997064,POINT (409979.8472070421 125462.6001754887),0.89,Wylie Avenue,98.692,242.4
684842393-5664138670,img_684842393-5664138670_h0_014.png,ClPrUZpmYHInXkvp8Pwv4Q,2023-05-01,42.0,40.44156488102882,-79.99004453997064,POINT (409979.8472070421 125462.6001754887),0.89,Logan Street,151.645,152.1
736437258-4469460368,img_736437258-4469460368_h1_003.png,uaf9t6KKDBhiXF-o2AD-nA,2023-04-01,7.0,40.44103897913995,-79.98872409278324,POINT (410090.3548870751 125401.38313407954),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h1_005.png,B-fIktSil8db2NpjTg4FPw,2023-04-01,11.0,40.44110739657556,-79.98878851987506,POINT (410085.0833167697 125409.11622061567),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h0_004.png,B-fIktSil8db2NpjTg4FPw,2023-04-01,10.0,40.44110739657556,-79.98878851987506,POINT (410085.0833167697 125409.11622061567),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h1_007.png,-ZfDErbEitWLSmrMlnwOsw,2023-04-01,17.0,40.44119209457155,-79.98897087815327,POINT (410069.8557163364 125418.91012768248),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h0_006.png,-ZfDErbEitWLSmrMlnwOsw,2023-04-01,16.0,40.44119209457155,-79.98897087815327,POINT (410069.8557163364 125418.91012768248),0.97,Fullerton Street,167.316,342.3
736437260-5664138670,img_736437260-5664138670_h0_012.png,fWJOwzamYBTKQVBoMmSpOA,2023-05-01,48.0,40.44118964504015,-79.98976942712515,POINT (410002.1230579878 125420.35595888383),0.89,Logan Street,118.468,344.5
4469460368-5664138670,img_4469460368-5664138670_h1_015.png,fWJOwzamYBTKQVBoMmSpOA,2023-05-01,37.0,40.44118964504015,-79.98976942712515,POINT (410002.1230579878 125420.35595888383),0.89,Wylie Avenue,98.692,242.4
736437260-5664138670,img_736437260-5664138670_h1_013.png,fWJOwzamYBTKQVBoMmSpOA,2023-05-01,49.0,40.44118964504015,-79.98976942712515,POINT (410002.1230579878 125420.35595888383),0.89,Logan Street,118.468,344.5
684842393-5664138670,img_684842393-5664138670_h0_018.png,fWJOwzamYBTKQVBoMmSpOA,2023-05-01,62.0,40.44118964504015,-79.98976942712515,POINT (410002.1230579878 125420.35595888383),0.89,Logan Street,151.645,152.1
4469460368-5664138670,img_4469460368-5664138670_h0_014.png,fWJOwzamYBTKQVBoMmSpOA,2023-05-01,36.0,40.44118964504015,-79.98976942712515,POINT (410002.1230579878 125420.35595888383),0.89,Wylie Avenue,98.692,242.4
684842393-5664138670,img_684842393-5664138670_h1_019.png,fWJOwzamYBTKQVBoMmSpOA,2023-05-01,63.0,40.44118964504015,-79.98976942712515,POINT (410002.1230579878 125420.35595888383),0.89,Logan Street,151.645,152.1
684842393-5664138670,img_684842393-5664138670_h1_017.png,dZMspcCS7QUH_5ZdGJREuw,2023-05-01,59.0,40.44128384584,-79.98982591748882,POINT (409997.597317511 125430.93406037008),0.89,Logan Street,151.645,152.1
684842393-5664138670,img_684842393-5664138670_h0_016.png,dZMspcCS7QUH_5ZdGJREuw,2023-05-01,58.0,40.44128384584,-79.98982591748882,POINT (409997.597317511 125430.93406037008),0.89,Logan Street,151.645,152.1
736437258-4469460368,img_736437258-4469460368_h0_016.png,HwH803fUZE_XtmFelnA2yw,2023-04-01,58.0,40.44135783255761,-79.98859506778848,POINT (410102.19503978675 125436.4993507761),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h1_017.png,HwH803fUZE_XtmFelnA2yw,2023-04-01,59.0,40.44135783255761,-79.98859506778848,POINT (410102.19503978675 125436.4993507761),0.97,Fullerton Street,167.316,342.3
4469460368-5664138670,img_4469460368-5664138670_h1_009.png,LSsSzMfmyadC-nWzL80uvw,2023-04-01,13.0,40.44140437434483,-79.98909025989828,POINT (410060.32840019546 125442.73056648823),0.97,Wylie Avenue,98.692,242.4
736437258-4469460368,img_736437258-4469460368_h1_011.png,LSsSzMfmyadC-nWzL80uvw,2023-04-01,37.0,40.44140437434483,-79.98909025989828,POINT (410060.32840019546 125442.73056648823),0.97,Fullerton Street,167.316,342.3
4469460368-5664138670,img_4469460368-5664138670_h0_008.png,LSsSzMfmyadC-nWzL80uvw,2023-04-01,12.0,40.44140437434483,-79.98909025989828,POINT (410060.32840019546 125442.73056648823),0.97,Wylie Avenue,98.692,242.4
736437258-4469460368,img_736437258-4469460368_h0_010.png,LSsSzMfmyadC-nWzL80uvw,2023-04-01,36.0,40.44140437434483,-79.98909025989828,POINT (410060.32840019546 125442.73056648823),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h1_019.png,EvUj2rhGWEbCvs7BXJNT3A,2023-04-01,63.0,40.4414373862729,-79.98864686554413,POINT (410098.0259302645 125445.44143152026),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h0_018.png,EvUj2rhGWEbCvs7BXJNT3A,2023-04-01,62.0,40.4414373862729,-79.98864686554413,POINT (410098.0259302645 125445.44143152026),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h1_013.png,pcNqwSctzKtTuf9mzTCNNQ,2023-04-01,51.0,40.44149814422245,-79.98908351854605,POINT (410061.16410355136 125453.12479965862),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h0_012.png,pcNqwSctzKtTuf9mzTCNNQ,2023-04-01,50.0,40.44149814422245,-79.98908351854605,POINT (410061.16410355136 125453.12479965862),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h1_021.png,NJe4T7ZrbIlhxPKeLwBS7w,2023-04-01,67.0,40.44151886585569,-79.98870310063442,POINT (410093.48591842176 125454.60683381636),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h0_020.png,NJe4T7ZrbIlhxPKeLwBS7w,2023-04-01,66.0,40.44151886585569,-79.98870310063442,POINT (410093.48591842176 125454.60683381636),0.97,Fullerton Street,167.316,342.3
4469460368-5664138670,img_4469460368-5664138670_h0_010.png,7e9SHG9qs20pgb6X5NchdQ,2023-04-01,16.0,40.44161080621019,-79.9898526266661,POINT (409996.2528041325 125467.28508113413),0.97,Wylie Avenue,98.692,242.4
4469460368-5664138670,img_4469460368-5664138670_h1_011.png,7e9SHG9qs20pgb6X5NchdQ,2023-04-01,17.0,40.44161080621019,-79.9898526266661,POINT (409996.2528041325 125467.28508113413),0.97,Wylie Avenue,98.692,242.4
4469460368-5664138670,img_4469460368-5664138670_h0_006.png,4eKGBJ3qMFEcrj-pAum_2g,2023-04-01,8.0,40.44165406989349,-79.98974587524066,POINT (410005.428269331 125471.85780399079),0.97,Wylie Avenue,98.692,242.4
4469460368-5664138670,img_4469460368-5664138670_h1_007.png,4eKGBJ3qMFEcrj-pAum_2g,2023-04-01,9.0,40.44165406989349,-79.98974587524066,POINT (410005.428269331 125471.85780399079),0.97,Wylie Avenue,98.692,242.4
4469460368-5664138670,img_4469460368-5664138670_h0_004.png,ujOfDZL3uURF3So7lu4HKQ,2023-04-01,4.0,40.44175061166118,-79.98953424932596,POINT (410023.6481785549 125482.11894912734),0.97,Wylie Avenue,98.692,242.4
736437258-871704781,img_736437258-871704781_h1_035.png,omL6T80dg-xz9R9cMK7XJw,2023-04-01,91.0,40.44097613440566,-79.98851519507683,POINT (410107.89489645045 125393.95797852118),0.97,Centre Avenue,185.587,258.3
736437258-4469460368,img_736437258-4469460368_h0_008.png,omL6T80dg-xz9R9cMK7XJw,2023-04-01,22.0,40.44097613440566,-79.98851519507683,POINT (410107.89489645045 125393.95797852118),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h1_009.png,omL6T80dg-xz9R9cMK7XJw,2023-04-01,23.0,40.44097613440566,-79.98851519507683,POINT (410107.89489645045 125393.95797852118),0.97,Fullerton Street,167.316,342.3
736437258-871704781,img_736437258-871704781_h0_034.png,omL6T80dg-xz9R9cMK7XJw,2023-04-01,90.0,40.44097613440566,-79.98851519507683,POINT (410107.89489645045 125393.95797852118),0.97,Centre Avenue,185.587,258.3
736437258-4469460368,img_736437258-4469460368_h1_015.png,cPwHhWM8TLI_FvaWyAhoQQ,2023-04-01,55.0,40.44127724810284,-79.98854557402281,POINT (410106.1658553221 125427.44781154743),0.97,Fullerton Street,167.316,342.3
736437258-4469460368,img_736437258-4469460368_h0_014.png,cPwHhWM8TLI_FvaWyAhoQQ,2023-04-01,54.0,40.44127724810284,-79.98854557402281,POINT (410106.1658553221 125427.44781154743),0.97,Fullerton Street,167.316,342.3
4469460368-5664138670,img_4469460368-5664138670_h1_005.png,ujOfDZL3uURF3So7lu4HKQ,2023-04-01,5.0,40.44175061166118,-79.98953424932596,POINT (410023.6481785549 125482.11894912734),0.97,Wylie Avenue,98.692,242.4
736437258-4469460368,img_736437258-4469460368_h1_023.png,kxeYGfUIExqlRS6yqHcSzA,2023-04-01,71.0,40.44178977462317,-79.98943696949901,POINT (410032.00877423026 125486.25688801112),0.97,Fullerton Street,167.316,342.3
4469460367-4469460368,img_4469460367-4469460368_h0_020.png,kxeYGfUIExqlRS6yqHcSzA,2023-04-01,54.0,40.44178977462317,-79.98943696949901,POINT (410032.00877423026 125486.25688801112),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h1_021.png,kxeYGfUIExqlRS6yqHcSzA,2023-04-01,55.0,40.44178977462317,-79.98943696949901,POINT (410032.00877423026 125486.25688801112),0.97,Fullerton Street,161.22199999999998,151.0
736437258-4469460368,img_736437258-4469460368_h0_022.png,kxeYGfUIExqlRS6yqHcSzA,2023-04-01,70.0,40.44178977462317,-79.98943696949901,POINT (410032.00877423026 125486.25688801112),0.97,Fullerton Street,167.316,342.3
4469460368-5664138670,img_4469460368-5664138670_h1_003.png,kxeYGfUIExqlRS6yqHcSzA,2023-04-01,3.0,40.44178977462317,-79.98943696949901,POINT (410032.00877423026 125486.25688801112),0.97,Wylie Avenue,98.692,242.4
4469460368-5664138670,img_4469460368-5664138670_h0_002.png,kxeYGfUIExqlRS6yqHcSzA,2023-04-01,2.0,40.44178977462317,-79.98943696949901,POINT (410032.00877423026 125486.25688801112),0.97,Wylie Avenue,98.692,242.4
4469460367-4469460368,img_4469460367-4469460368_h1_019.png,sPv5OtEV20K0Zfg2mqxB5w,2023-04-01,51.0,40.4418308276711,-79.98933311889712,POINT (410040.9319507192 125490.59050749429),0.97,Fullerton Street,161.22199999999998,151.0
104566764-4469460368,img_104566764-4469460368_h1_013.png,sPv5OtEV20K0Zfg2mqxB5w,2023-04-01,65.0,40.4418308276711,-79.98933311889712,POINT (410040.9319507192 125490.59050749429),0.97,Wylie Avenue,173.077,241.1
4469460367-4469460368,img_4469460367-4469460368_h0_018.png,sPv5OtEV20K0Zfg2mqxB5w,2023-04-01,50.0,40.4418308276711,-79.98933311889712,POINT (410040.9319507192 125490.59050749429),0.97,Fullerton Street,161.22199999999998,151.0
104566764-4469460368,img_104566764-4469460368_h0_012.png,sPv5OtEV20K0Zfg2mqxB5w,2023-04-01,64.0,40.4418308276711,-79.98933311889712,POINT (410040.9319507192 125490.59050749429),0.97,Wylie Avenue,173.077,241.1
104566764-4469460368,img_104566764-4469460368_h1_011.png,VStPgvp0yP5YkppCERV7Nw,2023-04-01,57.0,40.44192565170307,-79.98909119856754,POINT (410061.71620221983 125500.59590848465),0.97,Wylie Avenue,173.077,241.1
104566764-4469460368,img_104566764-4469460368_h0_010.png,VStPgvp0yP5YkppCERV7Nw,2023-04-01,56.0,40.44192565170307,-79.98909119856754,POINT (410061.71620221983 125500.59590848465),0.97,Wylie Avenue,173.077,241.1
4469460367-4469460368,img_4469460367-4469460368_h1_017.png,VStPgvp0yP5YkppCERV7Nw,2023-04-01,47.0,40.44192565170307,-79.98909119856754,POINT (410061.71620221983 125500.59590848465),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_016.png,VStPgvp0yP5YkppCERV7Nw,2023-04-01,46.0,40.44192565170307,-79.98909119856754,POINT (410061.71620221983 125500.59590848465),0.97,Fullerton Street,161.22199999999998,151.0
736437258-4469460368,img_736437258-4469460368_h1_025.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,75.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Fullerton Street,167.316,342.3
4469460368-5664138670,img_4469460368-5664138670_h0_000.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,0.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Wylie Avenue,98.692,242.4
4469460368-5664138670,img_4469460368-5664138670_h1_001.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,1.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Wylie Avenue,98.692,242.4
104566764-4469460368,img_104566764-4469460368_h0_008.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,52.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Wylie Avenue,173.077,241.1
4469460367-4469460368,img_4469460367-4469460368_h0_022.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,66.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Fullerton Street,161.22199999999998,151.0
736437258-4469460368,img_736437258-4469460368_h0_024.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,74.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Fullerton Street,167.316,342.3
4469460367-4469460368,img_4469460367-4469460368_h1_023.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,67.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Fullerton Street,161.22199999999998,151.0
104566764-4469460368,img_104566764-4469460368_h1_009.png,cwXosRALHhHdReqsBJf7jA,2023-04-01,53.0,40.44192822773864,-79.9890059502912,POINT (410068.9533697427 125500.69850918681),0.97,Wylie Avenue,173.077,241.1
4469460367-4469460368,img_4469460367-4469460368_h1_015.png,ew98eZi3687FyowfytI6ng,2023-04-01,43.0,40.44205712331494,-79.9890975985849,POINT (410061.5435135944 125515.20341072483),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_014.png,ew98eZi3687FyowfytI6ng,2023-04-01,42.0,40.44205712331494,-79.9890975985849,POINT (410061.5435135944 125515.20341072483),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h1_009.png,afK-WDzw1lKuWcBy323_ew,2023-04-01,21.0,40.44246514639605,-79.98937365221991,POINT (410039.2801618434 125561.08894419046),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_008.png,afK-WDzw1lKuWcBy323_ew,2023-04-01,20.0,40.44246514639605,-79.98937365221991,POINT (410039.2801618434 125561.08894419046),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_012.png,i7c37Ig29iR-sXc42w0OBQ,2023-04-01,28.0,40.44282470632544,-79.9896235077382,POINT (410019.1024712494 125601.53863453945),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h1_013.png,i7c37Ig29iR-sXc42w0OBQ,2023-04-01,29.0,40.44282470632544,-79.9896235077382,POINT (410019.1024712494 125601.53863453945),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_010.png,uLvKFN3rcgOm1FKPHzqjBA,2023-04-01,24.0,40.4428999104262,-79.98967752353978,POINT (410014.7332039499 125610.00271528366),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h1_011.png,uLvKFN3rcgOm1FKPHzqjBA,2023-04-01,25.0,40.4428999104262,-79.98967752353978,POINT (410014.7332039499 125610.00271528366),0.97,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_002.png,Vus6-CkGChysagNEtJUyzw,2023-05-01,2.0,40.44322007428994,-79.98991867424508,POINT (409995.18308847 125646.06066630738),0.89,Fullerton Street,161.22199999999998,151.0
4469460367-6782196318,img_4469460367-6782196318_h0_002.png,Vus6-CkGChysagNEtJUyzw,2023-05-01,2.0,40.44322007428994,-79.98991867424508,POINT (409995.18308847 125646.06066630738),0.89,Fullerton Street,11.182,331.8
4469460367-4469460368,img_4469460367-4469460368_h1_003.png,Vus6-CkGChysagNEtJUyzw,2023-05-01,3.0,40.44322007428994,-79.98991867424508,POINT (409995.18308847 125646.06066630738),0.89,Fullerton Street,161.22199999999998,151.0
4469460367-6782196318,img_4469460367-6782196318_h1_003.png,Vus6-CkGChysagNEtJUyzw,2023-05-01,3.0,40.44322007428994,-79.98991867424508,POINT (409995.18308847 125646.06066630738),0.89,Fullerton Street,11.182,331.8
684842444-684842512,img_684842444-684842512_h0_000.png,UnaVGEKlUS67PNItuPbpCw,2023-05-01,0.0,40.44345136835366,-79.98935197756123,POINT (410043.8949453556 125670.51588143865),0.89,NA,10.979,151.9
684842444-684842512,img_684842444-684842512_h1_001.png,UnaVGEKlUS67PNItuPbpCw,2023-05-01,1.0,40.44345136835366,-79.98935197756123,POINT (410043.8949453556 125670.51588143865),0.89,NA,10.979,151.9
684842444-684842512,img_684842444-684842512_h1_003.png,UG_3l2TG_ZRSAOGwlBZzrg,2023-05-01,5.0,40.44375407720799,-79.98864840155619,POINT (410104.4159255492 125702.60432985082),0.89,NA,10.979,151.9
684842444-684842512,img_684842444-684842512_h0_002.png,UG_3l2TG_ZRSAOGwlBZzrg,2023-05-01,4.0,40.44375407720799,-79.98864840155619,POINT (410104.4159255492 125702.60432985082),0.89,NA,10.979,151.9
684828449-684844055,img_684828449-684844055_h0_014.png,Oxn0INhTIRHZxLlHIx8kCg,2023-12-01,74.0,40.4437049722789,-79.99102585972521,POINT (409902.6505814572 125702.26849478619),0.3,NA,642.41,6.2
684828175-684828213,img_684828175-684828213_h0_032.png,Oxn0INhTIRHZxLlHIx8kCg,2023-12-01,132.0,40.4437049722789,-79.99102585972521,POINT (409902.6505814572 125702.26849478619),0.3,NA,580.733,30.6
684828130-684842314,img_684828130-684842314_h1_003.png,Oxn0INhTIRHZxLlHIx8kCg,2023-12-01,3.0,40.4437049722789,-79.99102585972521,POINT (409902.6505814572 125702.26849478619),0.3,NA,418.95000000000005,203.1
684828175-684828213,img_684828175-684828213_h1_033.png,Oxn0INhTIRHZxLlHIx8kCg,2023-12-01,133.0,40.4437049722789,-79.99102585972521,POINT (409902.6505814572 125702.26849478619),0.3,NA,580.733,30.6
684828130-684842314,img_684828130-684842314_h1_001.png,kjS_BJvd7aaQYzDmPZDMCw,2023-12-01,1.0,40.44381290822442,-79.99094590391226,POINT (409909.73555524717 125714.07759239808),0.3,NA,418.95000000000005,203.1
684828175-684828213,img_684828175-684828213_h1_035.png,kjS_BJvd7aaQYzDmPZDMCw,2023-12-01,139.0,40.44381290822442,-79.99094590391226,POINT (409909.73555524717 125714.07759239808),0.3,NA,580.733,30.6
684828175-684828213,img_684828175-684828213_h0_034.png,kjS_BJvd7aaQYzDmPZDMCw,2023-12-01,138.0,40.44381290822442,-79.99094590391226,POINT (409909.73555524717 125714.07759239808),0.3,NA,580.733,30.6
684828130-684842314,img_684828130-684842314_h0_000.png,kjS_BJvd7aaQYzDmPZDMCw,2023-12-01,0.0,40.44381290822442,-79.99094590391226,POINT (409909.73555524717 125714.07759239808),0.3,NA,418.95000000000005,203.1
684828449-684844055,img_684828449-684844055_h1_017.png,kjS_BJvd7aaQYzDmPZDMCw,2023-12-01,83.0,40.44381290822442,-79.99094590391226,POINT (409909.73555524717 125714.07759239808),0.3,NA,642.41,6.2
684828449-684844055,img_684828449-684844055_h0_016.png,kjS_BJvd7aaQYzDmPZDMCw,2023-12-01,82.0,40.44381290822442,-79.99094590391226,POINT (409909.73555524717 125714.07759239808),0.3,NA,642.41,6.2
684828449-684844055,img_684828449-684844055_h1_019.png,4cx6OrncOPjAG3SRAPqHOA,2023-12-01,89.0,40.44392105988532,-79.9908657773622,POINT (409916.83559502853 125725.91027446368),0.3,NA,642.41,6.2
684828175-684828213,img_684828175-684828213_h0_040.png,4cx6OrncOPjAG3SRAPqHOA,2023-12-01,178.0,40.44392105988532,-79.9908657773622,POINT (409916.83559502853 125725.91027446368),0.3,NA,580.733,30.6
684828175-684828213,img_684828175-684828213_h1_041.png,4cx6OrncOPjAG3SRAPqHOA,2023-12-01,179.0,40.44392105988532,-79.9908657773622,POINT (409916.83559502853 125725.91027446368),0.3,NA,580.733,30.6
684828449-684844055,img_684828449-684844055_h0_018.png,4cx6OrncOPjAG3SRAPqHOA,2023-12-01,88.0,40.44392105988532,-79.9908657773622,POINT (409916.83559502853 125725.91027446368),0.3,NA,642.41,6.2
684828175-684828213,img_684828175-684828213_h1_043.png,fU12G_K6awPYglScRh_ZlA,2023-12-01,185.0,40.44402957374555,-79.99078539474266,POINT (409923.9583501554 125737.78261750942),0.3,NA,580.733,30.6
684828175-684828213,img_684828175-684828213_h0_042.png,fU12G_K6awPYglScRh_ZlA,2023-12-01,184.0,40.44402957374555,-79.99078539474266,POINT (409923.9583501554 125737.78261750942),0.3,NA,580.733,30.6
